"","lat","lng","type","distance","site","state","latitude","longitude"
"6333",36.3968852,-100.804891,"Places of Worship",24148.7409061799,"1009946","Texas",36.458,-100.5462
"6334",36.3951261,-100.8043684,"Places of Worship",24160.0833444689,"1009946","Texas",36.458,-100.5462
"6335",42.6825769,-108.1863954,"Places of Worship",8065.64313824156,"1011485","Wyoming",42.75407,-108.17038
"6336",42.8840749,-108.2801541,"Places of Worship",17023.0345492736,"1011485","Wyoming",42.75407,-108.17038
"6337",42.8972583,-108.2983321,"Places of Worship",19057.8972048833,"1011485","Wyoming",42.75407,-108.17038
"6338",42.5490431,-108.1170625,"Places of Worship",23237.2045495145,"1011485","Wyoming",42.75407,-108.17038
"6339",42.544187,-108.188445,"Places of Worship",23410.8409538044,"1011485","Wyoming",42.75407,-108.17038
"6340",42.543894,-108.1888525,"Places of Worship",23445.5214556501,"1011485","Wyoming",42.75407,-108.17038
"6341",42.5423885,-108.1821642,"Places of Worship",23584.0224732356,"1011485","Wyoming",42.75407,-108.17038
"6342",42.5394281,-108.1783471,"Places of Worship",23902.7305468719,"1011485","Wyoming",42.75407,-108.17038
"6343",42.5394125,-108.1783581,"Places of Worship",23904.4910827709,"1011485","Wyoming",42.75407,-108.17038
"6344",42.5391298,-108.1806252,"Places of Worship",23941.7346971942,"1011485","Wyoming",42.75407,-108.17038
"6345",42.52929,-108.204219,"Places of Worship",25175.3558797301,"1011485","Wyoming",42.75407,-108.17038
"6346",42.5289098,-108.2042374,"Places of Worship",25217.5893663865,"1011485","Wyoming",42.75407,-108.17038
"6347",42.5272928,-108.2038508,"Places of Worship",25393.0768377452,"1011485","Wyoming",42.75407,-108.17038
"6348",42.5268275,-108.2035658,"Places of Worship",25442.0694961683,"1011485","Wyoming",42.75407,-108.17038
"6349",42.5238906,-108.2053968,"Places of Worship",25783.4088853091,"1011485","Wyoming",42.75407,-108.17038
"6350",42.5233951,-108.2060546,"Places of Worship",25844.2612397974,"1011485","Wyoming",42.75407,-108.17038
"6351",42.5099954,-108.2294682,"Places of Worship",27597.8596742748,"1011485","Wyoming",42.75407,-108.17038
"6352",42.5098957,-108.2305339,"Places of Worship",27624.2192921983,"1011485","Wyoming",42.75407,-108.17038
"6353",42.5175181,-108.0086923,"Places of Worship",29474.5965232748,"1011485","Wyoming",42.75407,-108.17038
"6354",42.9878564,-108.3784687,"Places of Worship",31072.6841888724,"1011485","Wyoming",42.75407,-108.17038
"6355",45.2851263,-105.6286856,"Places of Worship",8441.91484470288,"1011121","Montana",45.354589,-105.67196
"6356",45.3398713,-105.8520047,"Places of Worship",14180.9863570735,"1011121","Montana",45.354589,-105.67196
"6357",45.4132471,-105.8341575,"Places of Worship",14263.8902687784,"1011121","Montana",45.354589,-105.67196
"6358",45.3646497,-105.4704873,"Places of Worship",15798.7676735645,"1011121","Montana",45.354589,-105.67196
"6359",45.3588337,-105.4622079,"Places of Worship",16414.2748600612,"1011121","Montana",45.354589,-105.67196
"6360",45.4734594,-105.5274088,"Places of Worship",17398.1697201874,"1011121","Montana",45.354589,-105.67196
"6361",45.3715964,-105.4505612,"Places of Worship",17419.7492977525,"1011121","Montana",45.354589,-105.67196
"6362",45.463267,-105.463795,"Places of Worship",20273.5814581514,"1011121","Montana",45.354589,-105.67196
"6363",45.4635395,-105.4618943,"Places of Worship",20410.9477042923,"1011121","Montana",45.354589,-105.67196
"6364",45.4654898,-105.4537047,"Places of Worship",21055.4978163481,"1011121","Montana",45.354589,-105.67196
"6365",45.4704915,-105.4578715,"Places of Worship",21127.3386003689,"1011121","Montana",45.354589,-105.67196
"6366",45.4966621,-105.851943,"Places of Worship",21162.7207370424,"1011121","Montana",45.354589,-105.67196
"6367",45.4393893,-105.4267926,"Places of Worship",21362.9378160298,"1011121","Montana",45.354589,-105.67196
"6368",45.4392551,-105.4230385,"Places of Worship",21620.0749262648,"1011121","Montana",45.354589,-105.67196
"6369",45.4475411,-105.4274252,"Places of Worship",21734.4332686083,"1011121","Montana",45.354589,-105.67196
"6370",45.4442862,-105.4243533,"Places of Worship",21777.8810006469,"1011121","Montana",45.354589,-105.67196
"6371",45.4441221,-105.4237372,"Places of Worship",21812.3609977616,"1011121","Montana",45.354589,-105.67196
"6372",45.4415271,-105.4215128,"Places of Worship",21838.0155960425,"1011121","Montana",45.354589,-105.67196
"6373",45.4397622,-105.4194983,"Places of Worship",21893.7643722647,"1011121","Montana",45.354589,-105.67196
"6374",45.4404027,-105.4169534,"Places of Worship",22103.85658852,"1011121","Montana",45.354589,-105.67196
"6375",45.430589,-105.408962,"Places of Worship",22232.1498311837,"1011121","Montana",45.354589,-105.67196
"6376",45.4454783,-105.4103381,"Places of Worship",22815.3220584158,"1011121","Montana",45.354589,-105.67196
"6377",45.4473129,-105.409407,"Places of Worship",22971.3160024988,"1011121","Montana",45.354589,-105.67196
"6378",45.4472228,-105.4072899,"Places of Worship",23114.8041272054,"1011121","Montana",45.354589,-105.67196
"6379",45.4447311,-105.4048294,"Places of Worship",23166.0049885178,"1011121","Montana",45.354589,-105.67196
"6380",47.5904194,-104.0003224,"Places of Worship",13.3857390417655,"1007367","North Dakota",47.59043,-104.0005
"6381",47.6083226,-104.0166898,"Places of Worship",2333.26541668725,"1007367","North Dakota",47.59043,-104.0005
"6382",47.6723179,-104.0638934,"Places of Worship",10281.6571494933,"1007367","North Dakota",47.59043,-104.0005
"6383",47.6235275,-104.1408182,"Places of Worship",11157.1954758155,"1007367","North Dakota",47.59043,-104.0005
"6384",47.6229986,-104.1412134,"Places of Worship",11165.9916667893,"1007367","North Dakota",47.59043,-104.0005
"6385",47.483373,-103.982023,"Places of Worship",11998.1572024941,"1007367","North Dakota",47.59043,-104.0005
"6386",47.6737044,-104.1141487,"Places of Worship",12594.4257947045,"1007367","North Dakota",47.59043,-104.0005
"6387",47.4888719,-103.9265727,"Places of Worship",12596.6924439309,"1007367","North Dakota",47.59043,-104.0005
"6388",47.6743536,-104.1132987,"Places of Worship",12604.7837005022,"1007367","North Dakota",47.59043,-104.0005
"6389",47.4878918,-103.9271162,"Places of Worship",12676.9046076385,"1007367","North Dakota",47.59043,-104.0005
"6390",47.4880828,-103.9258982,"Places of Worship",12697.9056769933,"1007367","North Dakota",47.59043,-104.0005
"6391",47.6856822,-103.9039621,"Places of Worship",12840.049288318,"1007367","North Dakota",47.59043,-104.0005
"6392",47.6656849,-104.1319726,"Places of Worship",12940.9048782487,"1007367","North Dakota",47.59043,-104.0005
"6393",47.6654205,-104.1468963,"Places of Worship",13795.4849131495,"1007367","North Dakota",47.59043,-104.0005
"6394",47.4749657,-103.9264138,"Places of Worship",14007.7230562675,"1007367","North Dakota",47.59043,-104.0005
"6395",47.6914855,-104.1414604,"Places of Worship",15437.9490911334,"1007367","North Dakota",47.59043,-104.0005
"6396",47.6745513,-104.1647208,"Places of Worship",15474.3196378047,"1007367","North Dakota",47.59043,-104.0005
"6397",47.5594184,-103.798777,"Places of Worship",15537.5491265919,"1007367","North Dakota",47.59043,-104.0005
"6398",47.676984,-104.1637104,"Places of Worship",15579.8270486814,"1007367","North Dakota",47.59043,-104.0005
"6399",47.6918569,-104.1755108,"Places of Worship",17314.3498070563,"1007367","North Dakota",47.59043,-104.0005
"6400",47.7088661,-104.1575687,"Places of Worship",17679.5219901625,"1007367","North Dakota",47.59043,-104.0005
"6401",47.7087001,-104.1584879,"Places of Worship",17711.7943543394,"1007367","North Dakota",47.59043,-104.0005
"6402",47.717762,-104.1442864,"Places of Worship",17809.1533821766,"1007367","North Dakota",47.59043,-104.0005
"6403",47.7139409,-104.1516573,"Places of Worship",17819.135713852,"1007367","North Dakota",47.59043,-104.0005
"6404",47.7133264,-104.1552163,"Places of Worship",17937.899988428,"1007367","North Dakota",47.59043,-104.0005
"6405",47.7140902,-104.1540502,"Places of Worship",17946.5480438495,"1007367","North Dakota",47.59043,-104.0005
"6406",47.7085149,-104.1638153,"Places of Worship",17966.4135433654,"1007367","North Dakota",47.59043,-104.0005
"6407",47.711235,-104.1593984,"Places of Worship",17967.5628242815,"1007367","North Dakota",47.59043,-104.0005
"6408",47.7186518,-104.1534212,"Places of Worship",18309.0511290496,"1007367","North Dakota",47.59043,-104.0005
"6409",47.7150692,-104.1629242,"Places of Worship",18462.2665255202,"1007367","North Dakota",47.59043,-104.0005
"6410",47.7172513,-104.1613364,"Places of Worship",18567.7859986024,"1007367","North Dakota",47.59043,-104.0005
"6411",47.716532,-104.1627532,"Places of Worship",18576.4404733655,"1007367","North Dakota",47.59043,-104.0005
"6412",47.7140306,-104.1683871,"Places of Worship",18649.6679011314,"1007367","North Dakota",47.59043,-104.0005
"6413",47.7135065,-104.1698938,"Places of Worship",18683.3414911316,"1007367","North Dakota",47.59043,-104.0005
"6414",47.7131714,-104.1728617,"Places of Worship",18808.2743617085,"1007367","North Dakota",47.59043,-104.0005
"6415",47.7187376,-104.1845458,"Places of Worship",19861.1272439979,"1007367","North Dakota",47.59043,-104.0005
"6416",47.7189409,-104.1903694,"Places of Worship",20183.0166209304,"1007367","North Dakota",47.59043,-104.0005
"6417",47.7278314,-104.195474,"Places of Worship",21157.9577664186,"1007367","North Dakota",47.59043,-104.0005
"6418",47.3752935,-104.0452081,"Places of Worship",24183.914666701,"1007367","North Dakota",47.59043,-104.0005
"6419",36.4632783,-100.5505538,"Places of Worship",1031.67044410838,"1009998","Texas",36.4725,-100.5517
"6420",36.4621121,-100.5499452,"Places of Worship",1166.99764883707,"1009998","Texas",36.4725,-100.5517
"6421",36.4620983,-100.5499604,"Places of Worship",1168.33773663652,"1009998","Texas",36.4725,-100.5517
"6422",36.4621166,-100.5496337,"Places of Worship",1170.58294731688,"1009998","Texas",36.4725,-100.5517
"6423",36.4615787,-100.539655,"Places of Worship",1625.05314194197,"1009998","Texas",36.4725,-100.5517
"6424",36.4597832,-100.5422163,"Places of Worship",1650.70755675373,"1009998","Texas",36.4725,-100.5517
"6425",36.4629683,-100.5369193,"Places of Worship",1696.08888895835,"1009998","Texas",36.4725,-100.5517
"6426",36.4565631,-100.549313,"Places of Worship",1786.91179667285,"1009998","Texas",36.4725,-100.5517
"6427",36.4594712,-100.5397653,"Places of Worship",1801.42073876321,"1009998","Texas",36.4725,-100.5517
"6428",36.4616134,-100.536687,"Places of Worship",1809.70677230588,"1009998","Texas",36.4725,-100.5517
"6429",36.4616075,-100.5366869,"Places of Worship",1810.15334651991,"1009998","Texas",36.4725,-100.5517
"6430",36.4615897,-100.5366909,"Places of Worship",1811.21570699671,"1009998","Texas",36.4725,-100.5517
"6431",36.4615749,-100.5366746,"Places of Worship",1813.40311913926,"1009998","Texas",36.4725,-100.5517
"6432",36.4582311,-100.5400962,"Places of Worship",1897.94695664889,"1009998","Texas",36.4725,-100.5517
"6433",36.4553981,-100.5493457,"Places of Worship",1915.40687706444,"1009998","Texas",36.4725,-100.5517
"6434",36.4552142,-100.5502081,"Places of Worship",1928.87635389396,"1009998","Texas",36.4725,-100.5517
"6435",36.4556201,-100.5462204,"Places of Worship",1942.04315432242,"1009998","Texas",36.4725,-100.5517
"6436",36.4556475,-100.54549,"Places of Worship",1956.65801087382,"1009998","Texas",36.4725,-100.5517
"6437",36.4573364,-100.5387455,"Places of Worship",2048.02245332042,"1009998","Texas",36.4725,-100.5517
"6438",36.4553419,-100.5429326,"Places of Worship",2065.02077379769,"1009998","Texas",36.4725,-100.5517
"6439",36.4532754,-100.5385759,"Places of Worship",2441.40738317276,"1009998","Texas",36.4725,-100.5517
"6440",36.4511503,-100.544847,"Places of Worship",2454.55520722022,"1009998","Texas",36.4725,-100.5517
"6441",36.4515117,-100.538543,"Places of Worship",2616.54693936104,"1009998","Texas",36.4725,-100.5517
"6442",36.4508536,-100.5391774,"Places of Worship",2657.71380251118,"1009998","Texas",36.4725,-100.5517
"6443",36.4492957,-100.5420071,"Places of Worship",2724.96719857291,"1009998","Texas",36.4725,-100.5517
"6444",36.4511036,-100.5364496,"Places of Worship",2745.42089383584,"1009998","Texas",36.4725,-100.5517
"6445",36.4518395,-100.5327419,"Places of Worship",2858.39431643415,"1009998","Texas",36.4725,-100.5517
"6446",36.4508593,-100.5326193,"Places of Worship",2953.24460525569,"1009998","Texas",36.4725,-100.5517
"6447",36.4508035,-100.532055,"Places of Worship",2987.7724240888,"1009998","Texas",36.4725,-100.5517
"6448",36.645067,-100.522011,"Places of Worship",19392.6333681731,"1009998","Texas",36.4725,-100.5517
"6449",36.4469031,-100.3276328,"Places of Worship",20262.417951343,"1009998","Texas",36.4725,-100.5517
"6450",36.4459317,-100.3276446,"Places of Worship",20276.9864307266,"1009998","Texas",36.4725,-100.5517
"6451",36.4436111,-100.3244444,"Places of Worship",20599.5317010765,"1009998","Texas",36.4725,-100.5517
"6452",36.6020591,-100.3790477,"Places of Worship",21129.8990678886,"1009998","Texas",36.4725,-100.5517
"6453",36.6307747,-100.6851986,"Places of Worship",21282.6271135716,"1009998","Texas",36.4725,-100.5517
"6454",36.6307724,-100.6876775,"Places of Worship",21407.548492038,"1009998","Texas",36.4725,-100.5517
"6455",36.4005034,-100.796031,"Places of Worship",23303.4247489054,"1009998","Texas",36.4725,-100.5517
"6456",36.397341,-100.8003104,"Places of Worship",23785.629223573,"1009998","Texas",36.4725,-100.5517
"6457",36.3968852,-100.804891,"Places of Worship",24187.7544307419,"1009998","Texas",36.4725,-100.5517
"6458",36.4019937,-100.8072824,"Places of Worship",24197.5598958651,"1009998","Texas",36.4725,-100.5517
"6459",33.4713935,-102.5325088,"Places of Worship",84.5189926138207,"1010508","Texas",33.471926,-102.53186
"6460",33.4682531,-102.5580148,"Places of Worship",2462.90452662343,"1010508","Texas",33.471926,-102.53186
"6461",33.4591903,-102.5612487,"Places of Worship",3075.44159934926,"1010508","Texas",33.471926,-102.53186
"6462",33.460394,-102.498602,"Places of Worship",3344.64273799966,"1010508","Texas",33.471926,-102.53186
"6463",33.4566244,-102.4991287,"Places of Worship",3484.36270819801,"1010508","Texas",33.471926,-102.53186
"6464",33.4565922,-102.4973612,"Places of Worship",3630.12486175594,"1010508","Texas",33.471926,-102.53186
"6465",33.4574584,-102.4964599,"Places of Worship",3660.755183979,"1010508","Texas",33.471926,-102.53186
"6466",33.45595,-102.4972373,"Places of Worship",3674.35840277323,"1010508","Texas",33.471926,-102.53186
"6467",33.4565872,-102.4960204,"Places of Worship",3740.72780237213,"1010508","Texas",33.471926,-102.53186
"6468",33.4511224,-102.4991355,"Places of Worship",3820.89225161258,"1010508","Texas",33.471926,-102.53186
"6469",33.4574599,-102.4941564,"Places of Worship",3853.93649459361,"1010508","Texas",33.471926,-102.53186
"6470",33.472263,-102.48939,"Places of Worship",3943.84316309643,"1010508","Texas",33.471926,-102.53186
"6471",33.4672685,-102.4895451,"Places of Worship",3963.43353581613,"1010508","Texas",33.471926,-102.53186
"6472",33.4591465,-102.4914421,"Places of Worship",4013.94942097432,"1010508","Texas",33.471926,-102.53186
"6473",33.4741331,-102.4885999,"Places of Worship",4024.49494481135,"1010508","Texas",33.471926,-102.53186
"6474",33.467448,-102.488584,"Places of Worship",4049.41907009694,"1010508","Texas",33.471926,-102.53186
"6475",33.4785252,-102.488878,"Places of Worship",4058.10976319339,"1010508","Texas",33.471926,-102.53186
"6476",33.4567069,-102.4921378,"Places of Worship",4059.28635001134,"1010508","Texas",33.471926,-102.53186
"6477",33.4649058,-102.4889334,"Places of Worship",4062.11402915969,"1010508","Texas",33.471926,-102.53186
"6478",33.4588601,-102.4873707,"Places of Worship",4380.04136141043,"1010508","Texas",33.471926,-102.53186
"6479",33.458871,-102.4866739,"Places of Worship",4440.73214214858,"1010508","Texas",33.471926,-102.53186
"6480",33.514819,-102.475008,"Places of Worship",7117.20711457438,"1010508","Texas",33.471926,-102.53186
"6481",33.5656665,-102.4874603,"Places of Worship",11219.2610636613,"1010508","Texas",33.471926,-102.53186
"6482",33.5657004,-102.4473046,"Places of Worship",13059.5700293588,"1010508","Texas",33.471926,-102.53186
"6483",33.4623176,-102.3755693,"Places of Worship",14552.9793843695,"1010508","Texas",33.471926,-102.53186
"6484",33.4622712,-102.3755189,"Places of Worship",14558.0313174484,"1010508","Texas",33.471926,-102.53186
"6485",33.6021552,-102.615163,"Places of Worship",16428.9321446577,"1010508","Texas",33.471926,-102.53186
"6486",33.5707472,-102.3834166,"Places of Worship",17629.5604886656,"1010508","Texas",33.471926,-102.53186
"6487",33.5709418,-102.3827844,"Places of Worship",17688.9240995524,"1010508","Texas",33.471926,-102.53186
"6488",33.5719358,-102.3786467,"Places of Worship",18058.7890119027,"1010508","Texas",33.471926,-102.53186
"6489",33.5779964,-102.3772255,"Places of Worship",18583.6168811995,"1010508","Texas",33.471926,-102.53186
"6490",33.5839057,-102.381449,"Places of Worship",18713.8863097381,"1010508","Texas",33.471926,-102.53186
"6491",33.5854152,-102.3826925,"Places of Worship",18740.7519474358,"1010508","Texas",33.471926,-102.53186
"6492",33.587658,-102.3843582,"Places of Worship",18796.9748501495,"1010508","Texas",33.471926,-102.53186
"6493",33.5758207,-102.3710052,"Places of Worship",18883.7503265105,"1010508","Texas",33.471926,-102.53186
"6494",33.5839811,-102.3770853,"Places of Worship",19023.3239658845,"1010508","Texas",33.471926,-102.53186
"6495",33.5902966,-102.3838859,"Places of Worship",19030.9431643556,"1010508","Texas",33.471926,-102.53186
"6496",33.5751761,-102.3681405,"Places of Worship",19051.2680527211,"1010508","Texas",33.471926,-102.53186
"6497",33.5875573,-102.3797866,"Places of Worship",19100.5481577312,"1010508","Texas",33.471926,-102.53186
"6498",32.7552072,-104.2097391,"Places of Worship",184.018950001622,"1002515","New Mexico",32.7564,-104.2111
"6499",32.7272912,-104.2121119,"Places of Worship",3241.76167019452,"1002515","New Mexico",32.7564,-104.2111
"6500",32.7942814,-104.2080124,"Places of Worship",4226.82900058782,"1002515","New Mexico",32.7564,-104.2111
"6501",32.762854,-104.2683589,"Places of Worship",5408.16434919404,"1002515","New Mexico",32.7564,-104.2111
"6502",32.8020246,-104.1753992,"Places of Worship",6079.47033939426,"1002515","New Mexico",32.7564,-104.2111
"6503",32.8280949,-104.2858137,"Places of Worship",10610.3981004841,"1002515","New Mexico",32.7564,-104.2111
"6504",32.8283958,-104.2867494,"Places of Worship",10693.3741186678,"1002515","New Mexico",32.7564,-104.2111
"6505",32.828111,-104.288771,"Places of Worship",10796.0886572378,"1002515","New Mexico",32.7564,-104.2111
"6506",32.829487,-104.292907,"Places of Worship",11171.3854457967,"1002515","New Mexico",32.7564,-104.2111
"6507",32.8296859,-104.2927758,"Places of Worship",11179.1175765959,"1002515","New Mexico",32.7564,-104.2111
"6508",32.8308874,-104.292806,"Places of Worship",11278.9754627196,"1002515","New Mexico",32.7564,-104.2111
"6509",32.8307992,-104.2936734,"Places of Worship",11326.9781835357,"1002515","New Mexico",32.7564,-104.2111
"6510",32.830942,-104.293552,"Places of Worship",11330.8634628855,"1002515","New Mexico",32.7564,-104.2111
"6511",32.8313035,-104.2953015,"Places of Worship",11472.1767880873,"1002515","New Mexico",32.7564,-104.2111
"6512",32.8317642,-104.2966705,"Places of Worship",11597.5699764091,"1002515","New Mexico",32.7564,-104.2111
"6513",32.831209,-104.297721,"Places of Worship",11621.3092530802,"1002515","New Mexico",32.7564,-104.2111
"6514",32.8318843,-104.2969164,"Places of Worship",11623.1275209408,"1002515","New Mexico",32.7564,-104.2111
"6515",32.8320471,-104.29696,"Places of Worship",11639.0470461433,"1002515","New Mexico",32.7564,-104.2111
"6516",32.8315094,-104.2977798,"Places of Worship",11649.1167166986,"1002515","New Mexico",32.7564,-104.2111
"6517",32.831757,-104.29752,"Places of Worship",11652.0214559547,"1002515","New Mexico",32.7564,-104.2111
"6518",32.8392203,-104.4001514,"Places of Worship",19948.5368449702,"1002515","New Mexico",32.7564,-104.2111
"6519",32.8390362,-104.4012417,"Places of Worship",20029.6619182399,"1002515","New Mexico",32.7564,-104.2111
"6520",32.8391918,-104.4026068,"Places of Worship",20151.1184823936,"1002515","New Mexico",32.7564,-104.2111
"6521",32.8408841,-104.4021521,"Places of Worship",20200.1565968014,"1002515","New Mexico",32.7564,-104.2111
"6522",32.83556,-104.4058126,"Places of Worship",20239.4088326416,"1002515","New Mexico",32.7564,-104.2111
"6523",32.836029,-104.4068683,"Places of Worship",20351.0298158388,"1002515","New Mexico",32.7564,-104.2111
"6524",32.842441,-104.4030388,"Places of Worship",20354.4618507121,"1002515","New Mexico",32.7564,-104.2111
"6525",32.8339667,-104.4083071,"Places of Worship",20374.1495214161,"1002515","New Mexico",32.7564,-104.2111
"6526",32.6336248,-104.3728756,"Places of Worship",20407.8680310256,"1002515","New Mexico",32.7564,-104.2111
"6527",32.8386091,-104.4063621,"Places of Worship",20435.1630066977,"1002515","New Mexico",32.7564,-104.2111
"6528",32.8339612,-104.4092183,"Places of Worship",20451.1542007215,"1002515","New Mexico",32.7564,-104.2111
"6529",32.8371139,-104.4081999,"Places of Worship",20515.7684725974,"1002515","New Mexico",32.7564,-104.2111
"6530",32.8283746,-104.4129283,"Places of Worship",20516.1611737092,"1002515","New Mexico",32.7564,-104.2111
"6531",32.8477935,-104.4022658,"Places of Worship",20578.1644759968,"1002515","New Mexico",32.7564,-104.2111
"6532",32.844704,-104.40457,"Places of Worship",20599.8067048418,"1002515","New Mexico",32.7564,-104.2111
"6533",32.8529977,-104.399794,"Places of Worship",20672.3407440734,"1002515","New Mexico",32.7564,-104.2111
"6534",32.8527424,-104.400296,"Places of Worship",20697.7520716607,"1002515","New Mexico",32.7564,-104.2111
"6535",32.8277778,-104.4158333,"Places of Worship",20741.2112481945,"1002515","New Mexico",32.7564,-104.2111
"6536",32.8380477,-104.4122409,"Places of Worship",20901.2721339835,"1002515","New Mexico",32.7564,-104.2111
"6537",32.8311639,-104.4174167,"Places of Worship",21024.1646645658,"1002515","New Mexico",32.7564,-104.2111
"6538",32.6930241,-102.6350176,"Social Locations",3553.21194870094,"1013793","Texas",32.72136,-102.65248
"6539",32.946412,-102.558235,"Social Locations",26558.3391232156,"1013793","Texas",32.72136,-102.65248
"6540",32.7263328,-102.9394165,"Social Locations",26877.7305771456,"1013793","Texas",32.72136,-102.65248
"6541",32.7269753,-102.9752527,"Social Locations",30234.4938655542,"1013793","Texas",32.72136,-102.65248
"6542",32.7217286,-102.6504014,"Social Locations",198.946471985418,"1013793","Texas",32.72136,-102.65248
"6543",32.7187361,-102.6482536,"Social Locations",491.930072036718,"1013793","Texas",32.72136,-102.65248
"6544",32.7204163,-102.6583238,"Social Locations",557.289889815283,"1013793","Texas",32.72136,-102.65248
"6545",32.726636,-102.648445,"Social Locations",698.385585095974,"1013793","Texas",32.72136,-102.65248
"6546",32.7177358,-102.6460646,"Social Locations",723.724331350015,"1013793","Texas",32.72136,-102.65248
"6547",32.7159458,-102.6459777,"Social Locations",856.806917512662,"1013793","Texas",32.72136,-102.65248
"6548",32.726415,-102.643691,"Social Locations",997.071714916996,"1013793","Texas",32.72136,-102.65248
"6549",32.7137756,-102.6455443,"Social Locations",1065.26441991143,"1013793","Texas",32.72136,-102.65248
"6550",32.7287398,-102.643473,"Social Locations",1177.45201585764,"1013793","Texas",32.72136,-102.65248
"6551",32.724883,-102.667381,"Social Locations",1449.57211108083,"1013793","Texas",32.72136,-102.65248
"6552",32.7247156,-102.6684615,"Social Locations",1542.61513443439,"1013793","Texas",32.72136,-102.65248
"6553",32.7347233,-102.6442391,"Social Locations",1675.8634356112,"1013793","Texas",32.72136,-102.65248
"6554",32.709143,-102.6413953,"Social Locations",1710.97356035812,"1013793","Texas",32.72136,-102.65248
"6555",32.7357727,-102.6441873,"Social Locations",1782.4776233129,"1013793","Texas",32.72136,-102.65248
"6556",32.7125553,-102.6350002,"Social Locations",1908.1087386997,"1013793","Texas",32.72136,-102.65248
"6557",32.7385025,-102.6442108,"Social Locations",2059.42629687667,"1013793","Texas",32.72136,-102.65248
"6558",32.6964918,-102.6458844,"Social Locations",2836.41251755702,"1013793","Texas",32.72136,-102.65248
"6559",32.694508,-102.645731,"Social Locations",3055.26731994781,"1013793","Texas",32.72136,-102.65248
"6560",32.7112947,-102.6193274,"Social Locations",3301.02916051898,"1013793","Texas",32.72136,-102.65248
"6561",32.7227085,-102.6487808,"Social Locations",377.567042407848,"1013793","Texas",32.72136,-102.65248
"6562",32.7274617,-102.6551744,"Social Locations",724.593962388615,"1013793","Texas",32.72136,-102.65248
"6563",32.7171064,-102.6448113,"Social Locations",860.263893341052,"1013793","Texas",32.72136,-102.65248
"6564",32.7188935,-102.6436818,"Social Locations",868.540713860924,"1013793","Texas",32.72136,-102.65248
"6565",32.7188928,-102.6434655,"Social Locations",887.806706151608,"1013793","Texas",32.72136,-102.65248
"6566",32.7160429,-102.6658525,"Social Locations",1385.24929057042,"1013793","Texas",32.72136,-102.65248
"6567",32.7156963,-102.66591,"Social Locations",1406.98381443771,"1013793","Texas",32.72136,-102.65248
"6568",32.7160059,-102.668462,"Social Locations",1611.1239095396,"1013793","Texas",32.72136,-102.65248
"6569",32.7148038,-102.6686344,"Social Locations",1679.81247162448,"1013793","Texas",32.72136,-102.65248
"6570",32.7116782,-102.6329241,"Social Locations",2125.16283928939,"1013793","Texas",32.72136,-102.65248
"6571",32.7116169,-102.6317855,"Social Locations",2221.05617224797,"1013793","Texas",32.72136,-102.65248
"6572",32.6941936,-102.6555134,"Social Locations",3037.46836218085,"1013793","Texas",32.72136,-102.65248
"6573",32.6929312,-102.6438119,"Social Locations",3267.17481432532,"1013793","Texas",32.72136,-102.65248
"6574",32.76903,-102.5792116,"Social Locations",8672.96530600299,"1013793","Texas",32.72136,-102.65248
"6575",32.83,-102.6419444,"Social Locations",12133.8852325335,"1013793","Texas",32.72136,-102.65248
"6576",32.8473205,-102.6682184,"Social Locations",14099.0079674518,"1013793","Texas",32.72136,-102.65248
"6577",32.934616,-102.5714228,"Social Locations",24921.0067636357,"1013793","Texas",32.72136,-102.65248
"6578",32.9430066,-102.5626017,"Social Locations",26066.5162793631,"1013793","Texas",32.72136,-102.65248
"6579",32.725954,-102.9320901,"Social Locations",26190.9504080748,"1013793","Texas",32.72136,-102.65248
"6580",32.6973145,-102.6178579,"Social Locations",4204.94414346248,"1013793","Texas",32.72136,-102.65248
"6581",32.6875625,-102.6304375,"Social Locations",4291.6544582667,"1013793","Texas",32.72136,-102.65248
"6582",32.7238517,-102.5954805,"Social Locations",5345.3650984417,"1013793","Texas",32.72136,-102.65248
"6583",32.6706679,-102.6440286,"Social Locations",5698.28942314226,"1013793","Texas",32.72136,-102.65248
"6584",32.667485,-102.657325,"Social Locations",6014.48876662961,"1013793","Texas",32.72136,-102.65248
"6585",32.7242064,-102.7797989,"Social Locations",11927.9585183497,"1013793","Texas",32.72136,-102.65248
"6586",32.7249031,-102.8263931,"Social Locations",16292.1287303356,"1013793","Texas",32.72136,-102.65248
"6587",32.8391304,-102.759451,"Social Locations",16495.7248275622,"1013793","Texas",32.72136,-102.65248
"6588",32.7200267,-102.6531715,"Social Locations",161.936189124337,"1013793","Texas",32.72136,-102.65248
"6589",32.9434784,-102.5633743,"Social Locations",26093.0551412236,"1013793","Texas",32.72136,-102.65248
"6590",32.9675903,-102.8311996,"Social Locations",32104.5216974594,"1013793","Texas",32.72136,-102.65248
"6591",32.7224813,-102.6454487,"Social Locations",670.232023000649,"1013793","Texas",32.72136,-102.65248
"6592",32.724462,-102.644693,"Social Locations",806.894504712581,"1013793","Texas",32.72136,-102.65248
"6593",32.7114744,-102.6503059,"Social Locations",1119.14036002501,"1013793","Texas",32.72136,-102.65248
"6594",32.7120623,-102.6412899,"Social Locations",1472.98098672665,"1013793","Texas",32.72136,-102.65248
"6595",32.9619825,-102.8255557,"Social Locations",31297.2481013417,"1013793","Texas",32.72136,-102.65248
