"","zipcode","distance","id"
"88","61749",19.6855491008207,"1005661"
"89","79323",6.2315615883946,"1013701"
"90","79355",11.4099013269294,"1013701"
"91","88264",15.1222924432822,"1011356"
"92","88255",17.3996434181307,"1011356"
"93","79744",11.3442057413972,"1009926"
"94","79781",15.7238343269536,"1009926"
"95","79714",10.2204810015624,"1009740"
"96","79360",18.4625827160457,"1009740"
"97","79741",2.36860108470922,"1009752"
"98","79759",2.36860108470922,"1009752"
"99","79764",7.22366747265555,"1009752"
"100","79763",9.08388669144439,"1009752"
"101","79758",15.2906463478387,"1009752"
"102","79762",16.4430314644417,"1009752"
"103","79761",16.6815446410412,"1009752"
"104","79765",18.7763583387634,"1009752"
"105","79323",2.9401522720014,"1009739"
"106","79355",11.3752032738092,"1009739"
"107","79731",6.41835943495641,"1009751"
"108","79743",8.59831650121297,"1009751"
"109","79742",18.1162905325637,"1009751"
"110","79789",7.574553889941,"1013183"
"111","79745",10.4866218595374,"1013183"
"112","79777",16.9955790548544,"1013183"
"113","79756",2.52682711483256,"1010089"
"114","79788",3.76027844569316,"1010089"
"115","79742",14.5507897677104,"1010089"
"116","79789",18.0192747068719,"1010089"
"117","79316",5.46721552405018,"1009875"
"118","79378",5.46721552405018,"1009875"
"119","79342",9.80725028937376,"1009875"
"120","79377",14.6007883814486,"1009875"
"121","79359",18.280685673767,"1009875"
"122","79345",18.5346407685165,"1009875"
"123","79323",1.12817975322566,"1009570"
"124","79355",13.5946478590304,"1009570"
"125","79730",4.78260862687233,"1005691"
"126","79742",14.617901834428,"1005691"
"127","79719",15.558027442139,"1005691"
"128","79756",16.7497695046286,"1005691"
"129","39162",4.13457221620125,"1009643"
"130","39088",9.54779152309917,"1009643"
"131","39194",10.2287995825384,"1009643"
"132","39177",12.328845759643,"1009643"
"133","39159",13.1464240534032,"1009643"
"134","39040",14.0293843658286,"1009643"
"135","39156",16.8534085232878,"1009643"
"136","39183",16.8534085232878,"1009643"
"137","39071",19.441680381081,"1009643"
"138","78072",4.30903914759804,"1006225"
"139","78007",7.95385791154724,"1006225"
"140","79323",15.7929501273974,"1011843"
"141","79360",17.8221089131643,"1011843"
"142","88242",18.1032630354189,"1011843"
"143","49657",6.47193787478281,"1010324"
"144","49651",9.7263082652364,"1010324"
"145","49663",11.4106955210432,"1010324"
"146","49632",12.8789276982982,"1010324"
"147","49601",13.6075329731127,"1010324"
"148","49665",14.6485024456927,"1010324"
"149","49688",15.8228633256525,"1010324"
"150","49667",17.7864785139073,"1010324"
"151","49618",18.5633765802508,"1010324"
"152","49649",19.7667209875608,"1010324"
"153","49733",4.275777754994,"1010407"
"154","49659",12.6138048263644,"1010407"
"155","49738",12.752447079509,"1010407"
"156","49735",12.8623528680638,"1010407"
"157","49611",13.7409422346095,"1010407"
"158","49730",18.7692911230688,"1010407"
"159","49646",19.9106971445468,"1010407"
"160","39168",5.24891867864139,"1009642"
"161","39481",5.91219402034408,"1009642"
"162","39480",7.58887594284526,"1009642"
"163","39440",12.1469352904533,"1009642"
"164","39443",14.5667971913398,"1009642"
"165","39422",14.6586402618344,"1009642"
"166","39437",15.8714365522746,"1009642"
"167","39116",18.0696655442925,"1009642"
"168","39439",19.3472633238116,"1009642"
"169","39477",19.3472633238116,"1009642"
"170","79549",2.24305245065439,"1009646"
"171","79517",15.4009802565211,"1009646"
"172","79526",16.6478043027431,"1009646"
"173","79372",2.5537936112634,"1010507"
"174","79379",9.90075457850941,"1010507"
"175","79336",11.6545373556683,"1010507"
"176","79376",11.9909623158993,"1010507"
"177","79367",16.0307830346776,"1010507"
"178","79380",16.0307830346776,"1010507"
"179","79346",17.8160498349395,"1010507"
"180","79345",17.8908730953191,"1010507"
"181","79358",19.805816705922,"1010507"
"182","79342",3.93748548643669,"1009858"
"183","79377",6.27843235476973,"1009858"
"184","79359",14.7731016146052,"1009858"
"185","79316",16.9386964817172,"1009858"
"186","79378",16.9386964817172,"1009858"
"187","79360",6.62133948282699,"1009861"
"188","79359",11.6846219611091,"1009861"
"189","79323",18.0019052109023,"1009861"
"190","79360",2.37928361724927,"1012091"
"191","79359",7.02060762173318,"1012091"
"192","79731",5.05573054592105,"1003767"
"193","79752",14.7816659287126,"1003767"
"194","79743",18.0979222505069,"1003767"
"195","82222",17.6073069253802,"1003698"
"196","82433",8.88367932015969,"1012642"
"197","67954",14.1051539408248,"1010206"
"198","73939",17.5093695728911,"1010206"
"199","73942",18.6389902327663,"1010206"
"200","79549",2.24305245065439,"1010072"
"201","79517",15.4009802565211,"1010072"
"202","79526",16.6478043027431,"1010072"
"203","79372",2.5537936112634,"1011158"
"204","79379",9.90075457850941,"1011158"
"205","79336",11.6545373556683,"1011158"
"206","79376",11.9909623158993,"1011158"
"207","79367",16.0307830346776,"1011158"
"208","79380",16.0307830346776,"1011158"
"209","79346",17.8160498349395,"1011158"
"210","79345",17.8908730953191,"1011158"
"211","79358",19.805816705922,"1011158"
"212","81648",11.5392945415916,"1010420"
"213","49684",3.24871925650347,"1014560"
"214","49686",10.6788348122978,"1014560"
"215","49621",11.3773202758233,"1014560"
"216","49637",11.5325084530326,"1014560"
"217","49690",11.8401845542216,"1014560"
"218","49650",12.3585535077879,"1014560"
"219","49666",14.2784488305909,"1014560"
"220","49629",14.7383232499486,"1014560"
"221","49643",14.8108041538511,"1014560"
"222","49664",15.2027557647199,"1014560"
"223","49682",15.2236130563421,"1014560"
"224","49653",15.3910622679476,"1014560"
"225","49676",16.7366050215721,"1014560"
"226","49630",17.7798536452003,"1014560"
"227","49648",19.1330149380381,"1014560"
"228","49674",19.3404233400783,"1014560"
"229","49636",19.4451269543643,"1014560"
"230","49620",19.6536798417507,"1014560"
"231","67954",14.2883435899682,"1010199"
"232","73939",17.5259171680234,"1010199"
"233","73942",18.4156700873815,"1010199"
"234","88252",7.8900867360621,"1014467"
"235","88231",18.8217791680563,"1014467"
"236","79745",19.7003015004769,"1014467"
"237","82433",9.1684769906393,"1012677"
"238","49675",5.41896944710268,"1010440"
"239","49626",5.74315541860912,"1010440"
"240","49660",6.36126880381902,"1010440"
"241","49634",6.61311179482191,"1010440"
"242","49614",9.22912098116482,"1010440"
"243","49619",10.4049453677149,"1010440"
"244","49645",12.7866081806482,"1010440"
"245","49411",13.9897501890602,"1010440"
"246","49613",15.0679902810864,"1010440"
"247","49689",16.620065768488,"1010440"
"248","49625",17.0562753610474,"1010440"
"249","49410",19.6855228977211,"1010440"
"250","77514",5.64670671374153,"1009641"
"251","77661",9.87105000608679,"1009641"
"252","77623",10.2180670263669,"1009641"
"253","77617",10.5958732750105,"1009641"
"254","77560",13.7465720920075,"1009641"
"255","77597",14.2425523086504,"1009641"
"256","77665",14.4545940443777,"1009641"
"257","77622",16.9416757089016,"1009641"
"258","79741",5.4830287063844,"1009704"
"259","79759",5.4830287063844,"1009704"
"260","79764",9.76591439057082,"1009704"
"261","79763",11.9965567852555,"1009704"
"262","79758",16.2578473544517,"1009704"
"263","79762",18.5333709638783,"1009704"
"264","79761",19.1837838368673,"1009704"
"265","82433",10.8689020400784,"1012703"
"266","67954",14.1051539408248,"1010178"
"267","73939",17.5093695728911,"1010178"
"268","73942",18.6389902327663,"1010178"
"269","88265",1.36725119937816,"1004893"
"270","88240",6.46214386811541,"1004893"
"271","88242",13.2731009662303,"1004893"
"272","88231",16.3699520606248,"1004893"
"273","82901",18.6637359253669,"1004617"
"274","82942",18.6637359253669,"1004617"
"275","71860",0.945322659411325,"1010318"
"276","71845",6.3967383767854,"1010318"
"277","71827",8.05354348495601,"1010318"
"278","71839",12.1621275325689,"1010318"
"279","71770",12.5966906880899,"1010318"
"280","71861",14.5520066885326,"1010318"
"281","71753",18.4642763622325,"1010318"
"282","71752",18.5641378338216,"1010318"
"283","71826",18.950450630447,"1010318"
"284","39629",7.94899690271642,"1009638"
"285","39601",8.76441314793831,"1009638"
"286","39662",9.61252420143452,"1009638"
"287","39666",14.098565972953,"1009638"
"288","39191",14.3244776992266,"1009638"
"289","39641",14.4836191165197,"1009638"
"290","39654",18.8991430845718,"1009638"
"291","39665",19.291343765947,"1009638"
"292","88264",3.17956766554402,"1008432"
"293","88255",12.3576189142383,"1008432"
"294","82515",13.7366410726557,"1011385"
"295","82510",17.70024119719,"1011385"
"296","70785",5.30052947626454,"1009637"
"297","70706",5.58900918157562,"1009637"
"298","70819",8.16023650055128,"1009637"
"299","70726",8.29483269431927,"1009637"
"300","70739",8.76431924123017,"1009637"
"301","70754",9.71378643211427,"1009637"
"302","70816",10.1143293867645,"1009637"
"303","70770",10.3481119249987,"1009637"
"304","70818",10.5893054262802,"1009637"
"305","70817",10.8597850014766,"1009637"
"306","70814",11.1726018197037,"1009637"
"307","70815",11.9907579099216,"1009637"
"308","70811",13.3841669282554,"1009637"
"309","70812",13.4370810296038,"1009637"
"310","70809",13.7082754115595,"1009637"
"311","70791",13.9092398266609,"1009637"
"312","70453",14.2048613500339,"1009637"
"313","70806",14.7719918106464,"1009637"
"314","70836",14.87760369725,"1009637"
"315","70769",15.1637885441551,"1009637"
"316","70733",15.3340570932641,"1009637"
"317","70714",15.3364625902275,"1009637"
"318","70805",15.8874410817264,"1009637"
"319","70810",16.0495275296997,"1009637"
"320","70711",16.4530364483076,"1009637"
"321","70744",17.1055834086438,"1009637"
"322","70808",17.4863333074764,"1009637"
"323","70777",17.8010687712224,"1009637"
"324","70802",18.6072964219312,"1009637"
"325","70801",18.6727530911011,"1009637"
"326","70462",18.9508147624251,"1009637"
"327","70722",19.3211269513973,"1009637"
"328","70807",19.438972724253,"1009637"
"329","70803",19.6605625590678,"1009637"
"330","70820",19.6986195081766,"1009637"
"331","39662",4.17043164407289,"1009636"
"332","39666",8.95632412100676,"1009636"
"333","39629",9.16761626178334,"1009636"
"334","39641",10.0732926593284,"1009636"
"335","39648",10.349106853065,"1009636"
"336","39635",12.2765474082152,"1009636"
"337","39667",18.2936998208799,"1009636"
"338","39654",18.5912502290909,"1009636"
"339","39652",18.903314125962,"1009636"
"340","39601",19.4037298642456,"1009636"
"341","58752",5.54381039330084,"1003719"
"342","58737",6.87594963158925,"1003719"
"343","58772",9.02872715714417,"1003719"
"344","58727",11.7198862832873,"1003719"
"345","58721",12.3313635439824,"1003719"
"346","58746",16.5875872000524,"1003719"
"347","58773",19.1166079900965,"1003719"
"348","79311",2.98556529934404,"1009799"
"349","79406",11.6712204896587,"1009799"
"350","79415",11.6712204896587,"1009799"
"351","79021",11.9574295431106,"1009799"
"352","79350",12.1266539881566,"1009799"
"353","79329",14.9711405919617,"1009799"
"354","79403",14.9711405919617,"1009799"
"355","79250",15.479467948096,"1009799"
"356","79041",16.1753015247027,"1009799"
"357","79072",16.5054006400739,"1009799"
"358","79363",17.6992531208882,"1009799"
"359","79416",18.6906111259722,"1009799"
"360","79401",19.1139867374286,"1009799"
"361","79313",19.7375461296194,"1009799"
"362","78017",9.99774272033255,"1010032"
"363","78061",12.5585360821705,"1010032"
"364","78005",14.6158665060913,"1010032"
"365","78057",19.0091162297798,"1010032"
"366","88265",5.26494138335701,"1005641"
"367","88242",8.75951059185676,"1005641"
"368","88240",9.37230197493919,"1005641"
"369","88260",15.6058912831784,"1005641"
"370","79539",4.2229906509074,"1009929"
"371","79544",9.57295229745554,"1009929"
"372","79529",12.0447077154729,"1009929"
"373","79505",12.9573406304134,"1009929"
"374","76371",14.4503849222328,"1009929"
"375","79547",16.1380258846233,"1009929"
"376","76388",16.181081317789,"1009929"
"377","76363",19.9718914237562,"1009929"
"378","79741",4.38338655774338,"1011931"
"379","79759",4.38338655774338,"1011931"
"380","79764",7.41504331817947,"1011931"
"381","79763",11.2726289724154,"1011931"
"382","79758",13.8419998245711,"1011931"
"383","79762",15.9950119003315,"1011931"
"384","79761",16.7417870896515,"1011931"
"385","79765",18.266784589159,"1011931"
"386","88252",13.352897618723,"1005897"
"387","88231",15.6266757087115,"1005897"
"388","79745",19.3929828160548,"1005897"
"389","79733",6.18083292507069,"1011908"
"390","79720",13.3147846276066,"1011908"
"391","79565",14.6613329180206,"1011908"
"392","39439",1.41931046100626,"1009635"
"393","39477",1.41931046100626,"1009635"
"394","39366",6.4558671948989,"1009635"
"395","39348",7.79160200590615,"1009635"
"396","39443",13.5711439669092,"1009635"
"397","39481",13.6950091294545,"1009635"
"398","39422",13.9994214971139,"1009635"
"399","39440",14.9968803021732,"1009635"
"400","39356",15.1377999219012,"1009635"
"401","39347",16.3930124411203,"1009635"
"402","39360",18.1203560435102,"1009635"
"403","39338",18.8915285794501,"1009635"
"404","39355",19.8516487773493,"1009635"
"405","77546",3.69798606394516,"1009634"
"406","77581",4.58889857806898,"1009634"
"407","77089",6.40978386074938,"1009634"
"408","77584",6.79247487746905,"1009634"
"409","77598",7.3060248846128,"1009634"
"410","77578",7.69705591882953,"1009634"
"411","77062",8.04741014599865,"1009634"
"412","77075",8.3044387953221,"1009634"
"413","77034",8.73722131217293,"1009634"
"414","77573",9.45655824062698,"1009634"
"415","77048",9.66208908958006,"1009634"
"416","77058",9.76947681238201,"1009634"
"417","77061",10.5233198334354,"1009634"
"418","77059",10.7645787721461,"1009634"
"419","77504",10.8874941846207,"1009634"
"420","77047",11.0284901908567,"1009634"
"421","77587",11.0693824795865,"1009634"
"422","77583",11.5121579580829,"1009634"
"423","77517",11.5982056826236,"1009634"
"424","77505",12.1755492701837,"1009634"
"425","77017",12.4246462843365,"1009634"
"426","77502",12.7178143432561,"1009634"
"427","77033",12.9818174226779,"1009634"
"428","77507",13.0158288647785,"1009634"
"429","77565",13.2324003463962,"1009634"
"430","77051",13.2804717567338,"1009634"
"431","77087",13.4724911374541,"1009634"
"432","77545",13.7165254025284,"1009634"
"433","77053",13.965480896266,"1009634"
"434","77511",14.0608519427785,"1009634"
"435","77586",14.1816040252219,"1009634"
"436","77510",14.5244542861286,"1009634"
"437","77506",14.6360653408326,"1009634"
"438","77045",14.6456367534799,"1009634"
"439","77539",14.8792402869058,"1009634"
"440","77012",15.2182456101729,"1009634"
"441","77021",15.3661944396307,"1009634"
"442","77503",15.3836820109984,"1009634"
"443","77023",15.6227622062338,"1009634"
"444","77054",15.8144408399877,"1009634"
"445","77577",15.8998830655183,"1009634"
"446","77518",16.0983193842732,"1009634"
"447","77591",16.1240827884616,"1009634"
"448","77536",16.3601457948103,"1009634"
"449","77568",16.4017664595278,"1009634"
"450","77547",16.5638728977459,"1009634"
"451","77459",16.5789170431672,"1009634"
"452","77025",16.5885806693075,"1009634"
"453","77085",16.809143723248,"1009634"
"454","77011",16.8378737386766,"1009634"
"455","77004",17.1404781693946,"1009634"
"456","77035",17.4258452950853,"1009634"
"457","77030",17.4808891466225,"1009634"
"458","77489",17.5602037200928,"1009634"
"459","77029",17.9109313832799,"1009634"
"460","77571",18.0692965531244,"1009634"
"461","77096",18.2753483297309,"1009634"
"462","77003",18.3037304607961,"1009634"
"463","77005",18.3888333714024,"1009634"
"464","77006",18.6395778275938,"1009634"
"465","77002",18.7457296343474,"1009634"
"466","77010",18.7727379128115,"1009634"
"467","77098",18.9602087722788,"1009634"
"468","77020",19.1111274892528,"1009634"
"469","77015",19.3206502041833,"1009634"
"470","77071",19.4176088378294,"1009634"
"471","77534",19.4567592089102,"1009634"
"472","77046",19.5829027326806,"1009634"
"473","77201",19.6373648827335,"1009634"
"474","77401",19.7359393176677,"1009634"
"475","77019",19.8203259955766,"1009634"
"476","82430",3.85942214122698,"1010657"
"477","82443",3.85942214122698,"1010657"
"478","82646",18.5505793511582,"1011122"
"479","79005",5.83483559191265,"1009947"
"480","73931",9.29916757645526,"1009947"
"481","79024",13.1817999167249,"1009947"
"482","79070",17.7050966754167,"1009947"
"483","82430",13.6699524338142,"1012688"
"484","82443",13.6699524338142,"1012688"
"485","82412",1.79462271263339,"1012643"
"486","82420",6.93637890572691,"1012643"
"487","82421",7.57320000131296,"1012643"
"488","82423",13.2626008549125,"1012643"
"489","82440",16.702196333977,"1012643"
"490","82431",17.0093524153729,"1012643"
"491","82435",17.4124350475855,"1012643"
"492","88231",3.50509055429821,"1007441"
"493","88265",15.1224369282302,"1007441"
"494","88240",18.9478686458904,"1007441"
"495","39366",9.21633584698841,"1009633"
"496","39367",9.36337500638264,"1009633"
"497","39360",11.0727865769166,"1009633"
"498","39439",13.0341640976266,"1009633"
"499","39477",13.0341640976266,"1009633"
"500","39355",16.8075340288086,"1009633"
"501","39443",17.0154632563782,"1009633"
"502","39322",18.3201268029688,"1009633"
"503","39348",19.0464865996,"1009633"
"504","39440",19.818209796284,"1009633"
"505","79714",12.4893271951215,"1012092"
"506","79741",15.3976540338562,"1012092"
"507","79759",15.3976540338562,"1012092"
"508","79764",17.2162183639579,"1012092"
"509","79758",17.7086364708255,"1012092"
"510","80264",0.141301654338072,"1009956"
"511","80202",0.831457846859958,"1009956"
"512","80203",0.973240836828274,"1009956"
"513","80218",1.28439499814953,"1009956"
"514","80205",1.49919980423424,"1009956"
"515","80204",1.74889034886484,"1009956"
"516","80290",1.74889034886484,"1009956"
"517","80293",1.74889034886484,"1009956"
"518","80294",1.74889034886484,"1009956"
"519","80211",2.09965566449005,"1009956"
"520","80206",2.18103016390808,"1009956"
"521","80209",2.30392248923608,"1009956"
"522","80219",3.21068870386596,"1009956"
"523","80223",3.71135066349098,"1009956"
"524","80207",3.77705348251137,"1009956"
"525","80216",3.81019762538426,"1009956"
"526","80212",3.82269518787171,"1009956"
"527","80220",4.21668613905156,"1009956"
"528","80246",4.25522970398855,"1009956"
"529","80214",4.40497252537812,"1009956"
"530","80210",4.57849026763091,"1009956"
"531","80230",5.42264686071194,"1009956"
"532","80221",5.45345103972126,"1009956"
"533","80222",5.88620628358638,"1009956"
"534","80226",5.91941948925145,"1009956"
"535","80224",5.9861656242978,"1009956"
"536","80238",6.26413101506362,"1009956"
"537","80033",6.28152324955034,"1009956"
"538","80030",6.42273926909829,"1009956"
"539","80110",6.52191105435131,"1009956"
"540","80215",6.53391877129232,"1009956"
"541","80232",6.57393907764248,"1009956"
"542","80247",6.78633227266831,"1009956"
"543","80010",6.7873254941731,"1009956"
"544","80236",6.80010915166839,"1009956"
"545","80002",6.81979850851349,"1009956"
"546","80003",7.14464232287788,"1009956"
"547","80231",7.22672791428526,"1009956"
"548","80113",7.24785442550087,"1009956"
"549","80229",7.65173490702332,"1009956"
"550","80045",7.86426332806842,"1009956"
"551","80237",8.21045553497124,"1009956"
"552","80239",8.25408368703888,"1009956"
"553","80227",8.29063029999026,"1009956"
"554","80012",8.39126610948575,"1009956"
"555","80235",8.42578831758053,"1009956"
"556","80004",8.44210101085987,"1009956"
"557","80260",8.85068490450478,"1009956"
"558","80121",9.28455054599579,"1009956"
"559","80014",9.29053920123567,"1009956"
"560","80228",9.4018045727174,"1009956"
"561","80031",9.86405518982766,"1009956"
"562","80120",9.93247008785273,"1009956"
"563","80123",9.95290305136388,"1009956"
"564","80111",9.99099275637068,"1009956"
"565","80005",10.2178612319456,"1009956"
"566","80011",10.5510141246386,"1009956"
"567","80640",11.0500418413966,"1009956"
"568","80233",11.1274681558199,"1009956"
"569","80122",11.3331922733928,"1009956"
"570","80017",11.4380698126644,"1009956"
"571","80234",11.5907836493549,"1009956"
"572","80401",11.7079499363587,"1009956"
"573","80419",11.7079499363587,"1009956"
"574","80128",12.9107329603182,"1009956"
"575","80013",12.9195748580202,"1009956"
"576","80021",12.9322890032475,"1009956"
"577","80241",12.9898996596922,"1009956"
"578","80020",13.1739457423402,"1009956"
"579","80015",13.9321731403003,"1009956"
"580","80129",14.0501963203927,"1009956"
"581","80112",14.0859286529049,"1009956"
"582","80453",14.5887640099347,"1009956"
"583","80022",14.7253984435793,"1009956"
"584","80024",14.7253984435793,"1009956"
"585","80126",14.8228981721921,"1009956"
"586","80019",14.9893060162199,"1009956"
"587","80465",15.023281769746,"1009956"
"588","80124",15.1246640511567,"1009956"
"589","80007",15.1689743436735,"1009956"
"590","80130",15.2571112007834,"1009956"
"591","80602",15.5327328360291,"1009956"
"592","80023",15.7634492612829,"1009956"
"593","80454",16.2046276363043,"1009956"
"594","80018",16.2593893707157,"1009956"
"595","80016",16.4665908437627,"1009956"
"596","80249",16.6976137205089,"1009956"
"597","80403",17.1029596742778,"1009956"
"598","80601",17.4195638470438,"1009956"
"599","80125",17.8024689141907,"1009956"
"600","80127",17.8024689141907,"1009956"
"601","80457",17.8515574828396,"1009956"
"602","80027",18.0297809314383,"1009956"
"603","80131",18.4432610779445,"1009956"
"604","80025",19.413047721569,"1009956"
"605","80134",19.513330988928,"1009956"
"606","80303",19.9616478554601,"1009956"
"607","82435",6.21967811506771,"1004924"
"608","82440",10.6750875322076,"1004924"
"609","82423",12.3556531420444,"1004924"
"610","82421",15.6309096521639,"1004924"
"611","82412",15.6748788855359,"1004924"
"612","82420",16.9614485266213,"1004924"
"613","59313",7.05840038154345,"1014619"
"614","58643",14.7086159792753,"1014619"
"615","59354",19.1307118750051,"1014619"
"616","78001",11.1048026067548,"1008412"
"617","78014",11.1048026067548,"1008412"
"618","78021",12.962592976282,"1008412"
"619","78017",17.5009924112443,"1008412"
"620","79323",7.93608190857102,"1013859"
"621","88242",19.3074826334542,"1013859"
"622","79355",19.9641528848058,"1013859"
"623","71232",5.90143752280717,"1009632"
"624","71219",10.2862924057632,"1009632"
"625","71237",12.0597233523834,"1009632"
"626","71279",12.7097953827672,"1009632"
"627","71269",13.0085139540111,"1009632"
"628","71264",16.4884469414758,"1009632"
"629","71266",18.5255014035925,"1009632"
"630","79730",3.47806769023338,"1012519"
"631","79742",14.2835879876834,"1012519"
"632","79719",17.6916518168403,"1012519"
"633","79756",18.27335305083,"1012519"
"634","39661",0.937947585022398,"1009631"
"635","39653",13.0748304917642,"1009631"
"636","39633",14.2282244347017,"1009631"
"637","39630",14.9485802892308,"1009631"
"638","39069",15.7724102292984,"1009631"
"639","39647",17.5542548921704,"1009631"
"640","39120",17.9150672282208,"1009631"
"641","73944",12.5122552843253,"1009997"
"642","79033",14.471694635352,"1009997"
"643","79070",16.1781669628497,"1009997"
"644","73931",17.4222018516024,"1009997"
"645","79093",18.354717722037,"1009997"
"646","73901",19.0579562604565,"1009997"
"647","73950",19.2387628041993,"1009997"
"648","58643",2.1561180995668,"1014609"
"649","58651",13.0409881126525,"1014609"
"650","59313",18.2217776639036,"1014609"
"651","39601",0.728905963921709,"1009630"
"652","39191",9.76470708574391,"1009630"
"653","39629",13.1120449660846,"1009630"
"654","39083",15.7148778635372,"1009630"
"655","39662",17.964302149549,"1009630"
"656","39647",18.4918829381098,"1009630"
"657","39668",18.9678325696638,"1009630"
"658","39665",19.4938346415663,"1009630"
"659","79005",4.75609357598758,"1009946"
"660","73931",10.2387954171298,"1009946"
"661","79024",12.2987292266129,"1009946"
"662","79070",17.8586246810338,"1009946"
"663","79034",19.7004725726485,"1009946"
"664","59314",11.2372704133796,"1011121"
"665","59062",11.5333651244387,"1011121"
"666","59317",18.3730881833824,"1011121"
"667","58838",12.0384799487774,"1007367"
"668","59217",12.1597455578674,"1007367"
"669","59270",14.0117121709174,"1007367"
"670","79005",5.76949448980532,"1009998"
"671","73931",9.19311849574252,"1009998"
"672","79024",12.7134226351707,"1009998"
"673","79070",18.2508604740904,"1009998"
"674","79372",2.5537936112634,"1010508"
"675","79379",9.90075457850941,"1010508"
"676","79336",11.6545373556683,"1010508"
"677","79376",11.9909623158993,"1010508"
"678","79367",16.0307830346776,"1010508"
"679","79380",16.0307830346776,"1010508"
"680","79346",17.8160498349395,"1010508"
"681","79345",17.8908730953191,"1010508"
"682","79358",19.805816705922,"1010508"
"683","88210",6.47439986439471,"1002515"
"684","88254",12.7436660807326,"1002515"
"685","88255",14.916148632722,"1002515"
